feature,total,total_diff
f330_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_mean,3933.0,1359.0
f104_completed_DAYS_LAST_DUE-d-app_DAYS_REGISTRATION_min,3931.0,77.0
f505_Closed_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_max-m-min,3930.0,358.0
f508_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_diff_min,3930.0,214.0
f109_days_ldue-m-ldue1,3930.0,1254.0
f101_active_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_mean,3929.0,601.0
f102_refused_nejumi_max-d-min,3926.0,1382.0
f103_approved_total_debt_max-d-min,3919.0,1223.0
f407_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_diff_pctchange_mean,3919.0,1265.0
f112_refused_AMT_CREDIT-d-total_debt_mean,3918.0,496.0
f101_completed_AMT_APPLICATION-d-app_AMT_CREDIT_diff_max,3916.0,90.0
f110_active_active_total_debt_diff_min_max,3915.0,615.0
f401_AMT_PAYMENT_TOTAL_CURRENT_pctchange_pctchange_max-d-min,3915.0,739.0
f101_refused_AMT_CREDIT-d-app_AMT_ANNUITY_min,3915.0,215.0
f411_AMT_PAYMENT_TOTAL_CURRENT_diff_diff_mean,3914.0,780.0
f332_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_std-d-mean,3910.0,3416.0
f301_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max,3907.0,563.0
f301_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max-m-min,3907.0,73.0
f102_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_ID_PUBLISH_max,3906.0,8.0
f101_refused_NAME_SELLER_INDUSTRY_XNA_mean,3903.0,259.0
f312_AMT_PAYMENT-d-app_AMT_CREDIT_max,3900.0,532.0
f503_DAYS_CREDIT-d-app_DAYS_EMPLOYED_max-m-min,3899.0,13.0
f103_approved_AMT_APPLICATION-d-app_AMT_CREDIT_diff_mean,3896.0,354.0
f331_DAYS_ENTRY_PAYMENT_sum,3895.0,177.0
f330_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max,3894.0,968.0
f301_AMT_PAYMENT-d-app_AMT_CREDIT_std,3893.0,323.0
f402_AMT_DRAWINGS_CURRENT-d-app_AMT_CREDIT_std-d-mean,3892.0,364.0
f508_Active_AMT_ANNUITY_max,3892.0,1428.0
f103_approved_AMT_CREDIT-m-app_AMT_CREDIT_max,3891.0,631.0
f101_active_nejumi_std-d-mean,3889.0,31.0
f305_rev_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max,3888.0,424.0
f104_nyg-middle_nejumi_max,3885.0,105.0
f308_delay_cas_NUM_INSTALMENT_ratio_diff_var,3885.0,423.0
f332_DAYS_ENTRY_PAYMENT_max,3882.0,1188.0
f508_Closed_DAYS_CREDIT-m-app_DAYS_REGISTRATION_sum,3880.0,906.0
f331_delay_amt_ratio_std-d-mean,3879.0,885.0
f312_AMT_PAYMENT-d-app_AMT_ANNUITY_diff_max,3879.0,893.0
f405_AMT_BALANCE-d-AMT_DRAWINGS_CURRENT_pctchange_pctchange_mean,3877.0,1071.0
f603_Closed_CURR-BUREAU_cnt_mean,3873.0,1107.0
f504_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max-d-min,3867.0,211.0
f405_AMT_BALANCE-d-app_AMT_INCOME_TOTAL_diff_min,3866.0,874.0
f331_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_max,3864.0,668.0
f332_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max-m-min,3863.0,565.0
f330_AMT_PAYMENT_max,3855.0,379.0
f305_cas_AMT_PAYMENT-d-AMT_ANNUITY_max,3852.0,526.0
f308_delay_cas_NUM_INSTALMENT_ratio_diff_mean,3850.0,948.0
f105_past_payment_11m_sum,3842.0,344.0
f401_AMT_DRAWINGS_CURRENT-d-AMT_CREDIT_LIMIT_ACTUAL_pctchange_pctchange_mean,3842.0,68.0
f405_AMT_PAYMENT_TOTAL_CURRENT_diff_pctchange_mean,3840.0,1252.0
f402_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_pctchange_max-d-min,3837.0,757.0
f101_nyg-low_normal_DAYS_FIRST_DUE-m-app_DAYS_EMPLOYED_std-d-mean,3837.0,877.0
f105_past_payment_31m_min,3836.0,1504.0
f305_delay_cas_days_weighted_delay_sum,3835.0,495.0
f501_AMT_CREDIT_SUM-d-app_AMT_CREDIT_pctchange_std-d-mean,3834.0,444.0
f103_nyg-low_normal_amt_paid_min,3833.0,533.0
f504_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_pctchange_std,3832.0,432.0
f101_approved_AMT_GOODS_PRICE-d-app_AMT_GOODS_PRICE_diff_min,3831.0,437.0
f102_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_EMPLOYED_max,3827.0,835.0
f101_approved_AMT_ANNUITY-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_std,3824.0,212.0
f103_completed_AMT_CREDIT-d-app_AMT_GOODS_PRICE_max,3823.0,487.0
f302_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_max-m-min,3818.0,790.0
f408_AMT_INST_MIN_REGULARITY_diff_pctchange_min,3817.0,581.0
f502_AMT_CREDIT_SUM_DEBT-d-app_AMT_ANNUITY_sum,3814.0,10.0
f101_nyg-low_normal_AMT_CREDIT-d-total_debt_pctchange_max-d-min,3812.0,980.0
f330_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,3810.0,216.0
f401_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_diff_max-m-min,3807.0,419.0
f330_delay_amt_delta_min,3807.0,773.0
f405_AMT_DRAWINGS_CURRENT-d-app_AMT_CREDIT_pctchange_diff_std,3804.0,226.0
f331_delay_AMT_PAYMENT-d-AMT_ANNUITY_std,3801.0,819.0
f322_pay0.423=<1.0_delay-17=<-14,3800.0,618.0
f103_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE_mean,3797.0,15.0
f310_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_std,3793.0,1191.0
f103_nyg-middle_AMT_ANNUITY-d-app_AMT_ANNUITY_min,3793.0,421.0
f101_approved_AMT_ANNUITY-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_min,3790.0,278.0
f331_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_std,3789.0,1231.0
f405_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_max,3788.0,1572.0
f101_nyg-low_action_nejumi_max,3784.0,310.0
f405_AMT_RECEIVABLE_PRINCIPAL-d-AMT_TOTAL_RECEIVABLE_diff_diff_max-d-min,3784.0,30.0
f203_NAME_CONTRACT_STATUS_Completed_mean,3784.0,752.0
f104_completed_AMT_CREDIT-m-app_AMT_ANNUITY_diff_min,3782.0,1618.0
f404_AMT_DRAWINGS_CURRENT-d-app_AMT_ANNUITY_std-d-mean,3780.0,226.0
f305_delay_cas_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,3779.0,825.0
f401_AMT_DRAWINGS_POS_CURRENT_pctchange_diff_std-d-mean,3778.0,710.0
f507_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_std,3771.0,157.0
f401_AMT_DRAWINGS_CURRENT-d-app_AMT_ANNUITY_diff_diff_std-d-mean,3769.0,327.0
f330_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_min,3769.0,621.0
f506_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_min,3761.0,529.0
f402_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_diff_std-d-mean,3760.0,364.0
f308_notdelay_rev_AMT_INSTALMENT_pctchange_min,3759.0,1135.0
f103_nyg-low_normal_AMT_GOODS_PRICE-d-AMT_CREDIT_min,3758.0,520.0
f506_DAYS_CREDIT-d-app_DAYS_BIRTH_max-d-min,3758.0,582.0
f401_AMT_RECEIVABLE_PRINCIPAL_diff_pctchange_std-d-mean,3750.0,1780.0
f104_completed_AMT_GOODS_PRICE-d-total_debt_diff_max,3749.0,537.0
f331_delay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_mean,3749.0,1571.0
f330_delay_DPD_sum,3748.0,1608.0
f401_AMT_DRAWINGS_ATM_CURRENT_diff_pctchange_max-d-min,3742.0,954.0
f103_active_DAYS_TERMINATION-m-app_DAYS_LAST_PHONE_CHANGE_min,3741.0,423.0
f332_notdelay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_std-d-mean,3738.0,504.0
f101_approved_DAYS_LAST_DUE-d-app_DAYS_REGISTRATION_std-d-mean,3738.0,186.0
f103_refused_HOUR_APPR_PROCESS_START_mean,3738.0,1436.0
f303_notdelay_amt_ratio_max-d-min,3736.0,654.0
f109_AMT_GOODS_PRICE-d-app_AMT_ANNUITY,3733.0,81.0
f330_notdelay_days_weighted_delay_min,3725.0,323.0
f104_completed_DAYS_TERMINATION-d-app_DAYS_REGISTRATION_mean,3720.0,1230.0
f101_refused_total_debt_std-d-mean,3719.0,597.0
f101_approved_AMT_GOODS_PRICE-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_mean,3718.0,764.0
f102_nyg-low_normal_AMT_GOODS_PRICE-d-app_AMT_CREDIT_diff_max,3713.0,399.0
f331_AMT_INSTALMENT_max,3712.0,1658.0
f331_delay_amt_delta_std-d-mean,3711.0,743.0
f302_AMT_PAYMENT-d-app_AMT_CREDIT_std,3711.0,921.0
f508_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_LAST_PHONE_CHANGE_sum,3711.0,591.0
f502_DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT_max-m-min,3708.0,696.0
f101_completed_AMT_CREDIT-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_min,3707.0,183.0
f303_delay_amt_delta_max,3706.0,56.0
f103_completed_nejumi_min,3703.0,253.0
f308_notdelay_cons_NUM_INSTALMENT_ratio_diff_var,3702.0,534.0
f111_nyg-low_normal_AMT_APPLICATION-d-app_AMT_ANNUITY_max,3697.0,1275.0
f101_refused_AMT_GOODS_PRICE-d-app_AMT_CREDIT_min,3694.0,1546.0
f332_AMT_PAYMENT-d-AMT_ANNUITY_mean,3693.0,805.0
f110_approved_approved_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_diff_max_mean,3691.0,471.0
f310_delay_AMT_INSTALMENT_sum,3691.0,283.0
f330_notdelay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max,3688.0,736.0
f101_completed_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_min,3688.0,1134.0
f110_nyg-low_action_nyg-low_action_AMT_GOODS_PRICE-d-AMT_CREDIT_max_mean,3688.0,1042.0
f332_delay_amt_ratio_max,3685.0,1585.0
f103_nyg-middle_DAYS_FIRST_DUE-m-app_DAYS_EMPLOYED_mean,3680.0,1130.0
f110_nyg-low_normal_nyg-low_normal_DAYS_TERMINATION-d-app_DAYS_REGISTRATION_max_max,3678.0,1344.0
f405_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_diff_diff_mean,3677.0,1007.0
f305_notdelay_rev_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max-d-min,3669.0,1193.0
f331_AMT_PAYMENT-d-app_AMT_ANNUITY_std,3667.0,873.0
f503_CREDIT_TYPE_Consumer-credit_mean,3663.0,833.0
f330_AMT_INSTALMENT_max-m-min,3662.0,280.0
f104_approved_AMT_CREDIT-d-app_AMT_ANNUITY_pctchange_std,3660.0,78.0
f401_AMT_RECEIVABLE_PRINCIPAL-d-AMT_TOTAL_RECEIVABLE_diff_diff_std-d-mean,3653.0,115.0
f311_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_pctchange_var,3652.0,1296.0
f303_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_mean,3652.0,370.0
f305_con_amt_ratio_max-m-min,3651.0,181.0
f401_AMT_RECIVABLE_pctchange_max-d-min,3648.0,98.0
f103_active_DAYS_TERMINATION-m-app_DAYS_REGISTRATION_mean,3642.0,976.0
f304_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max-m-min,3639.0,983.0
f408_AMT_PAYMENT_TOTAL_CURRENT_diff_pctchange_std,3638.0,366.0
f102_approved_AMT_GOODS_PRICE-d-app_AMT_CREDIT_mean,3637.0,531.0
f401_AMT_RECEIVABLE_PRINCIPAL-d-AMT_TOTAL_RECEIVABLE_diff_std,3635.0,241.0
f103_nyg-high_nejumi_mean,3633.0,41.0
f311_AMT_PAYMENT_diff_mean,3632.0,208.0
f411_AMT_INST_MIN_REGULARITY_pctchange_pctchange_min,3631.0,365.0
f103_approved_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_diff_std,3630.0,744.0
f101_approved_NAME_YIELD_GROUP_low_normal_mean,3627.0,405.0
f110_completed_completed_AMT_APPLICATION-m-app_AMT_GOODS_PRICE_diff_max_min,3625.0,147.0
f101_approved_NAME_YIELD_GROUP_high_mean,3625.0,411.0
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_diff_min,3624.0,240.0
f403_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_diff_std,3621.0,1613.0
f405_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_min,3620.0,740.0
f110_nyg-low_action_nyg-low_action_AMT_APPLICATION-d-app_AMT_CREDIT_mean_min,3619.0,825.0
f110_active_active_AMT_CREDIT-d-app_AMT_ANNUITY_pctchange_max_std,3619.0,1151.0
f401_AMT_PAYMENT_CURRENT_pctchange_pctchange_max,3616.0,1056.0
f101_active_DAYS_FIRST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,3615.0,303.0
f112_nyg-low_normal_AMT_CREDIT-m-app_AMT_GOODS_PRICE_mean,3615.0,507.0
f110_nyg-middle_nyg-middle_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_max_std,3615.0,1149.0
f401_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_diff_diff_max,3611.0,1351.0
f104_completed_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_max,3609.0,335.0
f408_AMT_DRAWINGS_CURRENT-d-app_AMT_ANNUITY_diff_pctchange_mean,3607.0,937.0
f401_AMT_DRAWINGS_CURRENT-d-app_AMT_ANNUITY_pctchange_diff_std-d-mean,3601.0,397.0
f105_future_payment_6m_mean,3600.0,354.0
f310_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_min,3598.0,168.0
f313_AMT_PAYMENT-d-app_AMT_CREDIT_diff_var,3597.0,209.0
f103_completed_DAYS_TERMINATION-d-app_DAYS_REGISTRATION_min,3597.0,159.0
f102_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH_mean,3597.0,81.0
f403_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_std,3590.0,646.0
f405_CNT_DRAWINGS_POS_CURRENT_pctchange_max-m-min,3588.0,180.0
f301_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_max-m-min,3588.0,290.0
f102_active_AMT_CREDIT-d-total_debt_pctchange_mean,3588.0,96.0
f110_refused_refused_AMT_APPLICATION-d-app_AMT_CREDIT_max_mean,3588.0,204.0
f305_delay_con_amt_ratio_min,3587.0,1945.0
f101_active_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_REGISTRATION_max,3583.0,179.0
f310_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_max-d-min,3583.0,1127.0
f101_nyg-low_normal_AMT_GOODS_PRICE-d-AMT_CREDIT_diff_max-d-min,3582.0,1024.0
f505_Active_AMT_CREDIT_SUM_LIMIT-d-app_AMT_INCOME_TOTAL_diff_std-d-mean,3582.0,100.0
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_LIMIT_min,3581.0,527.0
f331_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_std,3578.0,616.0
f103_completed_nejumi_mean,3574.0,56.0
f308_delay_cons_AMT_PAYMENT-d-AMT_ANNUITY_diff_var,3574.0,86.0
f331_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max,3568.0,42.0
f101_nyg-low_action_nejumi_mean,3565.0,133.0
f401_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_diff_pctchange_std-d-mean,3564.0,876.0
f330_amt_delta_max,3562.0,150.0
f403_CNT_DRAWINGS_ATM_CURRENT_std,3562.0,1592.0
f103_completed_DAYS_FIRST_DUE-m-app_DAYS_ID_PUBLISH_min,3553.0,389.0
f507_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_GOODS_PRICE_diff_max,3552.0,250.0
f401_AMT_DRAWINGS_POS_CURRENT_diff_diff_max,3551.0,487.0
f402_AMT_DRAWINGS_ATM_CURRENT_max-m-min,3545.0,365.0
f401_AMT_DRAWINGS_CURRENT-d-app_AMT_INCOME_TOTAL_mean,3543.0,19.0
f508_Closed_AMT_CREDIT_SUM_std,3538.0,330.0
f102_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_mean,3537.0,309.0
f331_delay_AMT_PAYMENT_mean,3534.0,460.0
f111_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_max,3532.0,34.0
f305_delay_cas_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_max,3530.0,636.0
f331_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_std,3526.0,162.0
f111_approved_AMT_GOODS_PRICE-d-total_debt_max,3521.0,393.0
f103_approved_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_min,3521.0,171.0
f405_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_pctchange_std-d-mean,3516.0,1360.0
f110_refused_refused_AMT_ANNUITY-d-app_AMT_ANNUITY_diff_max_mean,3510.0,450.0
f405_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_diff_diff_std-d-mean,3508.0,90.0
f331_delay_AMT_PAYMENT_sum,3507.0,873.0
f331_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_max-d-min,3504.0,68.0
f101_nyg-low_normal_nejumi_max-d-min,3503.0,927.0
f401_AMT_DRAWINGS_CURRENT-d-AMT_CREDIT_LIMIT_ACTUAL_std-d-mean,3503.0,655.0
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_ID_PUBLISH_max-d-min,3500.0,84.0
f508_Closed_AMT_CREDIT_MAX_OVERDUE_mean,3499.0,601.0
f106_NAME_YIELD_GROUP-middle_app,3498.0,72.0
f110_nyg-low_normal_nyg-low_normal_AMT_CREDIT-m-app_AMT_ANNUITY_diff_max_max,3497.0,493.0
f602_Active_STATUS_X_std,3495.0,637.0
f103_approved_DAYS_FIRST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_mean,3492.0,60.0
f103_nyg-middle_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_min,3492.0,574.0
f331_AMT_PAYMENT_sum,3491.0,763.0
f508_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_min,3490.0,598.0
f505_Active_AMT_CREDIT_SUM-d-app_AMT_CREDIT_max-m-min,3489.0,347.0
f503_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_std-d-mean,3488.0,684.0
f305_delay_con_NUM_INSTALMENT_ratio_max-m-min,3488.0,1392.0
f411_CNT_DRAWINGS_POS_CURRENT_diff_pctchange_mean,3487.0,361.0
f330_amt_ratio_std,3485.0,667.0
f507_Active_AMT_CREDIT_MAX_OVERDUE_diff_mean,3483.0,225.0
f103_nyg-middle_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_mean,3482.0,1092.0
f507_Active_AMT_ANNUITY_mean,3481.0,309.0
f101_nyg-middle_AMT_ANNUITY-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max-d-min,3477.0,1657.0
f308_delay_rev_days_weighted_delay_diff_mean,3476.0,368.0
f308_delay_cons_NUM_INSTALMENT_NUMBER_pctchange_max,3471.0,461.0
f331_delay_NUM_INSTALMENT_ratio_std,3469.0,373.0
f401_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_mean,3464.0,1786.0
f103_completed_DAYS_TERMINATION-m-app_DAYS_REGISTRATION_std-d-mean,3461.0,717.0
f505_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_LAST_PHONE_CHANGE_mean,3460.0,606.0
f504_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_max-m-min,3460.0,236.0
f105_past_payment_4m_sum,3459.0,5.0
f301_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_max,3449.0,1561.0
f110_completed_completed_WEEKDAY_APPR_PROCESS_START_FRIDAY_mean_mean,3444.0,1524.0
f313_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_diff_var,3443.0,353.0
f302_notdelay_NUM_INSTALMENT_ratio_min,3440.0,624.0
f331_delay_days_weighted_delay_max,3430.0,490.0
f101_nyg-high_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_pctchange_std-d-mean,3421.0,1139.0
f401_AMT_RECEIVABLE_PRINCIPAL-d-AMT_TOTAL_RECEIVABLE_diff_max,3420.0,1122.0
f406_AMT_DRAWINGS_ATM_CURRENT_pctchange_min,3419.0,483.0
f313_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_var,3418.0,776.0
f405_AMT_DRAWINGS_CURRENT-d-AMT_CREDIT_LIMIT_ACTUAL_diff_mean,3417.0,993.0
f332_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_mean,3412.0,516.0
f101_nyg-high_total_debt_diff_std,3412.0,604.0
f502_AMT_ANNUITY_sum,3410.0,600.0
f103_completed_total_debt_pctchange_max,3410.0,1070.0
f105_past_payment_6m_sum,3409.0,695.0
f103_approved_DAYS_FIRST_DUE-m-app_DAYS_REGISTRATION_max,3407.0,97.0
f401_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_diff_pctchange_min,3406.0,594.0
f404_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_diff_pctchange_min,3399.0,719.0
f101_approved_active_std,3394.0,740.0
f311_AMT_PAYMENT-m-AMT_ANNUITY_max,3394.0,428.0
f111_approved_DAYS_FIRST_DUE-d-app_DAYS_EMPLOYED_min,3393.0,457.0
f103_nyg-high_AMT_CREDIT-d-total_debt_max,3392.0,694.0
f110_active_active_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_diff_max_max,3390.0,810.0
f505_Closed_AMT_CREDIT_SUM_DEBT_diff_min,3386.0,276.0
f105_past_payment_15m_sum,3386.0,682.0
f312_AMT_PAYMENT-d-app_AMT_CREDIT_diff_max,3384.0,358.0
f303_notdelay_amt_ratio_min,3381.0,639.0
f102_refused_nejumi_min,3380.0,466.0
f110_completed_completed_nejumi_max_min,3380.0,660.0
f108_app_DAYS_EMPLOYED,3379.0,379.0
f332_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max-d-min,3377.0,609.0
f110_nyg-low_action_nyg-low_action_AMT_CREDIT-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_max_min,3375.0,131.0
f303_AMT_PAYMENT_max-m-min,3371.0,143.0
f411_AMT_CREDIT_LIMIT_ACTUAL_pctchange_pctchange_std,3371.0,231.0
f308_delay_cons_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_diff_mean,3369.0,1201.0
f301_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_mean,3366.0,516.0
f405_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_diff_max-d-min,3365.0,265.0
f102_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,3360.0,166.0
f508_Active_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_diff_mean,3356.0,372.0
f401_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_pctchange_mean,3347.0,149.0
f103_completed_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_mean,3346.0,60.0
f109_NAME_TYPE_SUITE,3344.0,834.0
f110_approved_approved_NAME_CLIENT_TYPE_Repeater_mean_std,3342.0,580.0
f110_completed_completed_PRODUCT_COMBINATION_POS-mobile-with-interest_mean_std,3342.0,1196.0
f308_cas_days_weighted_delay_tsw3_pctchange_var,3341.0,265.0
f101_completed_AMT_APPLICATION-d-app_AMT_CREDIT_diff_std-d-mean,3340.0,1204.0
f401_AMT_RECEIVABLE_PRINCIPAL-d-AMT_TOTAL_RECEIVABLE_pctchange_pctchange_std-d-mean,3338.0,348.0
f405_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_max-m-min,3331.0,445.0
f331_delay_NUM_INSTALMENT_ratio_std-d-mean,3330.0,280.0
f305_cas_AMT_PAYMENT-d-app_AMT_CREDIT_min,3329.0,39.0
f304_amt_delta_std,3327.0,69.0
f110_nyg-middle_nyg-middle_AMT_GOODS_PRICE-d-AMT_CREDIT_max_std,3327.0,139.0
f401_AMT_RECEIVABLE_PRINCIPAL_pctchange_diff_mean,3326.0,308.0
f104_approved_AMT_CREDIT-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_diff_max-d-min,3326.0,264.0
f330_amt_delta_max-m-min,3325.0,659.0
f308_delay_cons_DAYS_INSTALMENT_diff_mean,3324.0,276.0
f305_notdelay_cas_AMT_PAYMENT-d-AMT_ANNUITY_mean,3319.0,999.0
f508_Active_DAYS_CREDIT-m-app_DAYS_REGISTRATION_max-d-min,3313.0,1203.0
f101_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,3311.0,1201.0
f308_notdelay_cons_days_delayed_payment_pctchange_var,3310.0,80.0
f402_AMT_BALANCE-d-app_AMT_ANNUITY_diff_pctchange_std,3307.0,1039.0
f102_active_nejumi_std,3302.0,2072.0
f110_nyg-low_normal_nyg-low_normal_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_max_std,3301.0,1087.0
f330_notdelay_amt_delta_std,3300.0,134.0
f303_delay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,3299.0,279.0
f407_AMT_DRAWINGS_CURRENT-d-app_AMT_ANNUITY_pctchange_diff_std,3296.0,162.0
f101_approved_AMT_GOODS_PRICE-d-app_AMT_GOODS_PRICE_mean,3296.0,756.0
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_CREDIT_std-d-mean,3292.0,654.0
